@relation openjpa_Train_R2-weka.filters.unsupervised.attribute.Remove-R1-4-weka.filters.unsupervised.attribute.StringToNominal-R1

@attribute loc numeric
@attribute wmc numeric
@attribute assignmentsQty numeric
@attribute mathOperationsQty numeric
@attribute qtyTryCatch numeric
@attribute qtyReturn numeric
@attribute fanin numeric
@attribute fanout numeric
@attribute age numeric
@attribute nAuth numeric
@attribute nr numeric
@attribute nSmell numeric
@attribute buggy {false}

@data
10,3,3,0,0,3,3,7,45,2,8,1,false
21,7,4,0,1,0,1,4,45,4,16,2,false
14,7,6,0,0,1,3,3,37,2,3,0,false
3,1,0,0,0,0,0,0,45,3,13,0,false
9,4,1,0,0,4,0,2,37,2,6,1,false
3,2,0,0,0,1,3,1,0,1,5,0,false
1,1,0,0,0,0,0,0,37,2,2,0,false
3,1,0,0,0,0,0,1,37,2,3,0,false
4,1,1,0,0,0,0,1,45,3,11,0,false
3,1,0,1,0,1,0,0,37,1,2,0,false
3,1,0,0,0,0,0,1,37,2,5,0,false
56,23,18,0,1,1,3,12,37,3,6,7,false
1,1,0,0,0,0,0,0,45,3,8,0,false
3,1,1,0,0,0,0,0,0,1,4,0,false
3,1,0,0,0,1,0,0,0,2,5,0,false
8,2,2,0,0,1,0,1,0,1,4,0,false
3,1,0,1,0,1,0,0,37,2,6,0,false
6,2,3,0,0,1,1,4,45,3,11,0,false
3,1,0,0,0,0,0,0,0,1,4,0,false
1,1,0,0,0,0,0,0,45,3,8,0,false
5,1,1,0,0,1,0,2,0,1,7,0,false
3,1,0,0,0,0,0,0,0,1,6,0,false
4,2,1,0,0,1,0,1,37,2,4,0,false
15,4,1,0,1,0,1,0,45,2,7,0,false
3,1,0,0,0,1,0,0,37,2,4,0,false
5,4,2,0,0,1,1,2,45,3,9,1,false
1,1,0,0,0,0,0,0,45,2,4,0,false
3,1,0,0,0,1,1,0,45,2,6,0,false
3,1,0,0,0,1,0,0,0,1,4,0,false
3,1,0,0,0,0,0,0,0,1,6,0,false
3,1,0,0,0,1,1,0,45,2,6,0,false
1,1,0,0,0,0,5,0,45,2,5,0,false
3,1,0,0,0,1,0,0,45,2,7,0,false
3,1,0,0,0,1,21,0,37,2,2,0,false
4,1,0,0,0,1,0,1,0,1,4,0,false
4,2,1,0,0,1,3,0,45,3,8,0,false
23,1,1,0,0,1,1,1,45,2,6,61,false
3,1,0,0,0,1,0,0,37,2,4,0,false
3,1,0,0,0,1,3,0,37,2,6,0,false
4,2,1,0,0,0,2,4,45,2,6,2,false
7,2,4,0,0,0,6,1,45,3,13,0,false
3,1,0,0,0,0,0,1,0,1,6,0,false
6,4,2,0,0,1,3,2,37,2,5,0,false
1,1,0,0,0,0,11,0,45,2,5,0,false
10,2,1,0,1,1,0,3,0,1,8,0,false
3,1,0,0,0,1,5,0,45,3,11,0,false
3,1,0,0,0,1,0,1,37,3,6,0,false
3,1,0,0,0,1,0,1,37,2,2,0,false
3,1,0,0,0,1,0,1,45,2,8,0,false
3,1,1,0,0,0,0,0,37,1,3,0,false
9,2,3,0,0,1,0,1,0,1,4,0,false
3,1,0,0,0,0,0,0,0,1,6,0,false
3,1,0,0,0,1,0,0,0,1,5,0,false
3,1,0,0,0,0,0,0,0,1,4,0,false
6,3,2,1,0,0,1,5,45,3,8,2,false
3,1,0,0,0,1,0,1,45,1,4,0,false
5,2,1,0,0,1,0,0,0,1,4,1,false
3,1,1,0,0,0,0,0,45,2,5,0,false
4,3,1,0,0,1,9,0,45,4,9,1,false
3,1,0,0,0,1,0,0,45,2,6,0,false
5,3,0,0,0,3,0,2,37,3,6,0,false
3,1,0,0,0,0,0,1,37,2,3,0,false
3,1,0,0,0,1,0,0,37,3,6,0,false
6,5,1,0,0,1,1,0,45,3,11,0,false
3,1,0,0,0,1,0,0,37,3,6,0,false
4,2,0,0,0,2,0,0,37,2,2,0,false
3,1,0,0,0,0,0,0,45,2,7,0,false
3,1,0,0,0,0,0,0,0,1,4,0,false
1,1,0,0,0,0,1,0,0,1,4,0,false
3,1,0,0,0,1,0,1,0,1,6,0,false
3,1,1,0,0,0,1,0,37,1,2,0,false
10,9,1,1,0,0,0,5,45,1,4,2,false
3,1,0,0,0,1,0,0,45,2,5,0,false
3,1,0,0,0,0,0,1,37,2,2,1,false
4,3,0,0,0,2,0,0,45,1,4,0,false
3,2,0,0,0,1,0,0,0,1,5,0,false
3,2,0,0,0,1,0,0,0,1,4,0,false
17,7,6,0,0,1,49,7,45,3,8,3,false
8,2,0,0,1,0,0,2,45,3,6,1,false
3,1,0,0,0,1,0,1,37,2,4,0,false
1,1,0,0,0,0,7,0,0,2,5,0,false
3,1,0,0,0,1,0,0,37,2,4,0,false
3,1,0,0,0,1,0,0,37,2,3,0,false
1,1,0,0,0,0,0,0,45,1,3,0,false
3,1,0,0,0,1,0,1,37,2,5,0,false
4,2,0,0,0,2,0,2,37,2,6,0,false
7,1,0,0,0,0,1,6,45,3,8,0,false
3,1,0,0,0,1,0,0,0,1,4,0,false
3,1,0,0,0,0,0,0,45,1,3,0,false
5,4,1,0,0,3,0,1,37,2,4,0,false
6,5,0,0,0,1,0,4,45,2,6,0,false
3,1,0,0,0,1,0,1,37,2,4,0,false
5,1,3,0,0,0,0,0,45,1,4,0,false
3,1,0,0,0,1,1,1,45,3,5,0,false
16,5,2,0,2,2,4,3,45,2,8,1,false
3,2,0,0,0,1,1,0,0,1,4,0,false
3,1,0,0,0,1,0,0,37,1,2,0,false
3,1,0,0,0,1,0,0,37,2,4,0,false
3,1,0,0,0,1,0,0,37,2,3,0,false
3,1,0,0,0,1,9,1,45,2,7,0,false
3,1,0,0,0,1,0,0,37,3,6,0,false
3,2,0,0,0,1,6,0,45,3,13,0,false
11,4,1,0,1,2,1,4,45,2,8,5,false
9,1,1,0,1,1,0,3,0,1,5,0,false
4,3,0,0,0,2,0,1,0,1,8,0,false
7,4,2,0,0,0,2,1,45,3,11,0,false
3,1,0,0,0,1,0,0,45,2,4,0,false
3,3,1,0,0,0,0,0,45,1,4,0,false
3,1,0,0,0,1,5,1,37,2,6,0,false
6,5,0,0,0,3,6,1,45,3,11,2,false
3,1,0,0,0,1,0,0,37,2,3,0,false
10,4,0,0,1,0,2,4,45,3,11,0,false
13,2,8,2,0,0,0,2,37,2,4,4,false
4,3,0,0,0,2,0,2,45,1,4,0,false
9,5,5,0,0,2,4,4,45,2,7,0,false
3,1,0,0,0,1,0,0,0,1,6,0,false
3,1,1,0,0,0,0,0,37,2,3,0,false
4,1,1,0,0,0,0,4,45,2,6,0,false
3,1,0,0,0,1,0,0,37,3,6,0,false
3,1,0,0,0,0,0,1,0,1,5,0,false
3,1,0,0,0,1,0,0,45,3,13,0,false
3,1,0,0,0,1,0,0,37,2,2,0,false
15,6,5,0,0,2,9,3,45,3,8,0,false
3,1,0,0,0,1,0,0,45,3,13,0,false
3,1,0,0,0,1,0,2,0,1,7,0,false
27,13,10,0,1,1,2,10,45,2,6,4,false
3,1,0,0,0,1,1,1,37,3,6,0,false
3,1,0,0,0,1,33,0,45,2,5,0,false
1,1,0,0,0,0,1,0,45,4,16,0,false
3,1,0,0,0,1,0,0,37,1,3,0,false
3,1,0,0,0,1,1,0,37,2,2,0,false
3,1,0,0,0,1,0,0,0,1,5,0,false
3,1,0,0,0,1,0,1,37,2,4,0,false
3,1,1,0,0,0,0,0,37,2,3,0,false
5,4,0,0,0,3,1,1,45,3,8,0,false
3,1,0,0,0,1,0,0,0,1,4,0,false
4,1,0,0,0,0,0,1,37,3,6,0,false
3,1,0,0,0,1,2,0,45,3,10,0,false
4,1,1,0,0,1,0,3,45,2,7,0,false
22,2,0,0,0,2,2,1,37,2,6,1,false
3,1,0,0,0,1,0,0,45,3,7,0,false
9,3,3,0,0,2,5,0,45,1,4,3,false
3,1,0,0,0,1,0,1,45,2,6,0,false
12,4,1,0,1,2,1,0,45,4,16,5,false
3,1,0,0,0,1,0,1,37,2,4,0,false
8,5,2,0,0,1,1,3,37,2,6,3,false
14,7,2,0,1,2,0,3,45,1,4,4,false
3,1,0,0,0,1,0,1,37,3,6,0,false
4,3,1,0,0,2,1,0,0,2,5,0,false
3,1,1,0,0,0,2,0,45,3,10,0,false
3,2,0,0,0,1,0,0,2,1,1,0,false
16,4,4,0,0,1,2,10,45,3,8,4,false
3,1,0,0,0,1,0,0,45,3,11,0,false
3,1,0,0,0,1,0,1,45,3,9,0,false
5,4,0,0,0,0,0,1,37,2,2,2,false
6,4,1,0,0,2,3,0,37,2,3,0,false
3,1,0,0,0,0,0,0,0,1,4,0,false
4,1,0,0,0,1,0,0,0,1,4,0,false
3,1,0,0,0,0,0,0,45,2,5,0,false
3,1,0,0,0,0,0,1,45,2,4,0,false
3,2,0,0,0,1,5,0,37,1,2,0,false
3,1,0,0,0,0,0,0,37,2,3,0,false
3,1,0,0,0,1,0,0,0,2,15,0,false
3,1,0,0,0,1,0,0,0,1,4,0,false
22,14,6,0,0,7,2,0,37,1,2,2,false
3,1,1,0,0,0,0,0,45,1,4,0,false
1,1,0,0,0,0,4,0,45,3,6,0,false
1,1,0,0,0,0,2,0,45,1,4,0,false
3,1,0,0,0,1,0,0,37,2,4,0,false
3,1,0,0,0,1,2,0,45,1,3,0,false
3,1,0,0,0,1,1,0,45,2,6,0,false
9,2,1,0,0,2,1,0,0,1,5,0,false
12,9,0,0,0,0,1,9,37,1,2,2,false
8,2,0,0,1,1,0,2,45,3,6,1,false
7,3,3,0,0,0,0,1,0,1,5,0,false
3,1,0,0,0,0,0,1,37,2,6,0,false
3,1,1,0,0,0,0,0,0,2,6,0,false
3,1,0,0,0,1,0,0,45,3,6,0,false
3,2,0,0,0,0,0,1,45,3,13,0,false
3,1,0,0,0,1,0,1,45,1,4,0,false
8,10,0,0,0,0,14,0,45,3,11,1,false
3,1,0,0,0,1,1,0,45,2,8,0,false
1,1,0,0,0,0,0,0,45,1,4,0,false
7,3,2,0,0,2,0,1,0,1,8,0,false
3,1,0,0,0,1,0,0,0,1,4,0,false
1,1,0,0,0,0,0,0,45,3,8,0,false
3,1,0,0,0,0,0,0,45,2,5,0,false
2,1,0,0,0,0,1,0,45,3,11,0,false
4,1,0,0,0,0,4,1,37,2,4,0,false
1,1,0,0,0,0,1,0,45,3,8,0,false
3,1,0,0,0,0,0,0,45,2,7,0,false
7,5,0,0,0,5,0,0,37,2,2,0,false
5,6,1,0,0,1,1,4,45,2,6,4,false
4,2,1,1,0,0,1,3,45,3,8,2,false
3,1,1,0,0,0,0,0,45,1,3,0,false
6,4,1,0,0,2,0,3,37,1,2,1,false
1,1,0,0,0,0,5,0,45,2,5,0,false
1,1,0,0,0,0,0,0,45,1,4,0,false
3,1,0,0,0,1,0,0,37,1,2,0,false
1,1,0,0,0,0,0,0,45,3,8,0,false
6,3,1,0,0,2,0,2,45,3,9,0,false
2,1,0,0,0,0,1,0,0,1,5,0,false
5,3,0,0,0,3,0,1,45,2,8,0,false
6,3,0,0,0,2,0,2,0,1,4,0,false
3,2,0,0,0,0,0,1,37,3,9,0,false
3,1,0,0,0,1,9,0,0,1,5,0,false
11,3,2,0,0,1,0,3,45,1,4,0,false
24,18,11,6,0,4,0,8,37,2,6,6,false
3,1,0,0,0,1,0,1,37,2,4,0,false
16,5,8,1,0,2,0,1,45,2,8,0,false
6,2,2,1,0,2,0,1,45,2,9,0,false
3,1,0,0,0,1,4,1,45,3,11,0,false
3,1,1,0,0,0,1,0,37,2,2,0,false
3,2,0,0,0,1,1,0,0,1,5,1,false
5,1,1,0,0,1,2,2,45,2,8,0,false
3,1,0,0,0,0,2,2,45,3,13,0,false
3,1,0,0,0,0,0,0,45,2,8,0,false
3,1,0,0,0,1,6,0,45,3,11,0,false
16,5,7,0,0,1,2,12,37,2,3,7,false
9,8,5,0,0,4,3,0,37,2,2,4,false
7,3,2,0,0,1,0,1,37,1,3,0,false
3,1,0,0,0,0,0,0,0,1,5,0,false
