release,method,path,className,loc,wmc,assignmentsQty,mathOperationsQty,qtyTryCatch,qtyReturn,fanin,fanout,age,nAuth,nr,nSmell,buggy
4.2.0,writeOwnerInfo,hedwig-server/src/main/java/org/apache/hedwig/server/meta/TopicOwnershipManager.java,TopicOwnershipManager,1,1,0,0,0,0,0,0,165,1,1,0,false
4.2.0,getMaxBackupJournals,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java,ServerConfiguration,3,1,0,0,0,1,1,0,441,3,15,0,false
4.1.0,setupHistory,hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigConsole.java,HedwigConsole$ConsoleHandler,10,1,5,0,0,0,1,2,0,1,1,6,false
4.2.0,restartDelivery,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleHChannelManager.java,SimpleHChannelManager,3,1,0,0,0,0,0,1,113,1,3,0,false
4.1.0,setSubscriberId,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$ConsumeRequest$Builder,8,2,2,0,0,1,3,0,196,1,2,0,true
4.2.0,isInitialized,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java,DataFormats$AuditorVoteFormat$Builder,3,1,0,0,0,1,0,0,205,2,6,0,false
4.2.0,hasBookieId,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java,DataFormats$LockDataFormat$Builder,3,2,0,0,0,1,0,0,205,2,6,0,false
4.2.0,run,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieShell.java,BookieShell,16,3,3,2,0,3,1,2,219,3,4,1,false
4.2.0,isInitialized,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java,DataFormats$CookieFormat$Builder,12,4,0,0,0,4,0,3,205,2,6,0,false
4.2.0,hasTxnId,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$PubSubResponse,3,2,0,0,0,1,2,0,412,2,16,0,false
4.2.0,getChannel,hedwig-client/src/main/java/org/apache/hedwig/client/netty/CleanupChannelMap.java,CleanupChannelMap,3,1,0,0,0,1,0,0,113,1,1,0,false
4.1.0,parse,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java,Cookie,15,3,5,0,0,1,2,1,91,1,1,0,true
4.0.0,createComplete,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java,BookKeeper$SyncCreateCallback,6,1,1,0,0,0,0,0,4,2,8,3,false
4.2.0,isHidden,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerBean.java,PubSubServerBean,3,1,0,0,0,1,0,0,366,1,1,0,false
4.0.0,readComplete,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java,LedgerRecoveryOp,19,4,3,3,0,3,0,9,4,2,5,2,false
4.2.0,maybeForceBuilderInitialization,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$MessageHeader$Builder,5,2,0,0,0,0,2,0,4,2,14,0,false
4.1.0,getTopicSubscriptions,hedwig-server/src/main/java/org/apache/hedwig/admin/HedwigAdmin.java,HedwigAdmin,21,4,8,0,1,1,2,2,0,2,2,1,true
4.2.0,buildParsed,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$Message$Builder,7,2,1,0,0,1,2,2,412,2,16,2,false
4.0.0,addEntryInternal,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,Bookie,10,2,2,1,0,0,2,3,4,3,13,0,false
4.2.0,writeTo,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java,DataFormats$LedgerMetadataFormat$Segment,10,4,1,0,0,0,0,1,205,2,6,1,false
4.2.0,maybeForceBuilderInitialization,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java,DataFormats$AuditorVoteFormat$Builder,4,2,0,0,0,0,2,0,205,2,6,0,false
4.1.0,hasMsgId,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$ConsumeRequest$Builder,3,1,0,0,0,1,1,1,196,1,2,0,true
4.2.0,isReadOnlyModeEnabled,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java,ServerConfiguration,3,1,0,0,0,1,0,0,441,3,15,0,false
4.2.0,hasBookieHost,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java,DataFormats$CookieFormatOrBuilder,1,1,0,0,0,0,0,0,205,2,6,0,false
4.2.0,getLastProcessedZxid,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java,ServerStats$Provider,1,1,0,0,0,0,1,0,412,1,1,0,false
4.0.0,fullRead,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,Bookie,11,3,3,0,0,2,2,0,4,3,13,0,false
4.2.0,writeReplace,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$MessageHeader,3,1,0,0,0,1,0,0,4,2,14,0,false
4.1.0,performRequest,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,FIFODeliveryManager$DeliveryManagerRequest,1,1,0,0,0,0,1,0,196,1,5,0,true
4.0.0,shutdown,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java,PubSubServer,23,7,0,0,1,0,0,5,4,2,5,0,false
4.2.0,clearBody,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$Message$Builder,6,1,2,0,0,1,0,2,412,2,16,1,false
4.1.0,asyncClose,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java,ReadOnlyLedgerHandle,3,1,0,0,0,0,0,1,229,1,1,0,true
4.2.0,generateBookie2LedgersIndex,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java,Auditor,3,1,0,0,0,1,2,0,4,1,3,0,false
4.2.0,getCurrentVersion,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManagerFactory.java,HierarchicalLedgerManagerFactory,3,1,0,0,0,1,0,0,213,2,3,0,false
4.2.0,persistMessage,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java,BookkeeperPersistenceManager,3,1,0,0,0,0,1,2,412,3,16,0,false
4.1.0,addAllTriedServers,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$PubSubRequest$Builder,7,2,1,0,0,1,1,0,196,1,2,1,true
4.1.0,getPublisher,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigClientImpl.java,HedwigClientImpl,3,1,0,0,0,1,3,0,226,1,1,0,true
4.1.0,getSubscriberId,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$ConsumeRequest,3,1,0,0,0,1,5,0,196,1,2,0,true
4.2.0,hasMessageFilter,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$SubscriptionOptions,3,2,0,0,0,1,3,0,216,2,15,0,false
4.2.0,unregister,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java,ServerStats,3,1,1,0,0,0,0,0,412,1,1,0,false
4.1.0,getDefaultInstanceForType,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$LedgerRanges,3,1,0,0,0,1,0,0,196,1,2,0,true
4.1.0,initFields,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$SubscribeRequest,3,1,1,0,0,0,2,0,196,1,2,0,true
4.2.0,getEndSeqIdIncludedOrBuilder,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$LedgerRange$Builder,8,2,0,0,0,2,0,0,412,2,16,0,false
4.0.0,readLastConfirmed,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,LedgerHandle,11,3,1,0,0,1,0,8,4,2,11,0,false
4.2.0,operationFailed,hedwig-server/src/main/java/org/apache/hedwig/server/regions/RegionManager.java,RegionManager,7,3,0,1,0,0,0,2,412,1,8,0,false
4.0.0,processResult,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java,BookieWatcher,21,4,3,1,1,1,1,1,4,1,3,1,false
4.2.0,finalizeUpgrade,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java,FileSystemUpgrade,33,9,3,0,1,0,1,2,216,2,5,1,false
4.0.0,recoverLedgerFragmentEntry,bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java,BookKeeperTools,27,1,0,0,0,0,1,3,4,2,5,5,false
4.2.0,getFailureException,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PubSubCallback.java,PubSubCallback,3,1,0,0,0,1,2,0,412,1,4,0,false
4.2.0,writeReplace,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$PubSubRequest,3,1,0,0,0,1,0,0,412,2,16,0,false
4.1.0,scanSingleMessage,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java,ReadAheadCache,3,1,0,0,0,0,0,2,196,1,5,0,true
4.1.0,toString,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,PerChannelBookieClient$CompletionKey,3,1,0,0,0,1,0,0,196,3,18,0,true
4.2.0,isInitialized,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$SubscriptionOptions,6,2,2,0,0,2,2,0,216,2,15,0,false
4.0.0,putEntryOffset,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java,LedgerCache,17,3,4,3,0,1,1,6,4,2,6,0,false
4.2.0,close,hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java,ZkMetadataManagerFactory$ZkTopicOwnershipManagerImpl,2,1,0,0,0,0,0,0,191,1,6,0,false
4.1.0,setEntryLogSizeLimit,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java,ServerConfiguration,4,1,0,0,0,1,0,0,225,2,9,0,true
4.1.0,getTopicOwner,hedwig-server/src/main/java/org/apache/hedwig/admin/HedwigAdmin.java,HedwigAdmin,13,3,3,0,1,2,1,2,0,2,2,1,true
4.2.0,getDescriptor,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$StopDeliveryRequest,3,1,0,0,0,1,1,0,412,2,16,0,false
4.2.0,buildPubSubRequest,hedwig-client/src/main/java/org/apache/hedwig/client/netty/NetUtils.java,NetUtils,30,8,3,0,0,1,0,15,113,2,3,1,false
4.2.0,getAvailablePermits,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,LedgerHandle,3,1,0,0,0,1,0,0,412,3,32,0,false
4.2.0,getTxnId,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$PubSubResponseOrBuilder,1,1,0,0,0,0,0,0,4,2,14,0,false
4.1.0,close,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java,JournalChannel,3,1,0,0,0,0,2,0,125,1,2,0,true
4.2.0,run,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationWorker.java,ReplicationWorker,43,9,4,4,3,0,0,75,147,1,7,2,false
4.2.0,getEntryId,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerEntry.java,LedgerEntry,3,1,0,0,0,1,0,0,412,1,3,0,false
4.0.0,getRemoteAddress,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java,NIOServerFactory$Cnxn,3,1,0,0,0,1,0,0,4,3,7,1,false
4.1.0,getBkDigestType,hedwig-server/src/main/java/org/apache/hedwig/admin/HedwigAdmin.java,HedwigAdmin,3,1,0,0,0,1,1,0,0,2,2,0,true
4.2.0,run,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/AbstractHChannelManager.java,AbstractHChannelManager,4,1,0,0,0,0,0,72,113,1,1,0,false
4.1.0,realReleaseTopic,hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java,AbstractTopicManager,5,2,0,0,0,0,2,1,196,1,4,0,false
4.2.0,hasLocalComponent,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$MessageSeqId$Builder,3,2,0,0,0,1,0,0,412,2,16,0,false
4.2.0,rereadMetadata,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,LedgerHandle,3,1,0,0,0,0,5,2,412,3,32,1,false
4.0.0,getDefaultServerHost,hedwig-client/src/main/java/org/apache/hedwig/client/conf/ClientConfiguration.java,ClientConfiguration,4,2,0,0,0,2,8,2,4,1,2,2,false
4.2.0,clearMsgId,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$ConsumeRequest$Builder,11,2,2,0,0,1,0,1,412,2,16,1,false
4.2.0,choose,hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkTopicManager.java,ZkTopicManager$ZkGetOwnerOp,18,1,0,0,0,0,1,3,412,1,5,1,false
4.2.0,setCode,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java,BKException,3,1,1,0,0,0,0,0,412,1,8,0,false
4.2.0,messageConsumed,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryManager.java,DeliveryManager,1,1,0,0,0,0,1,0,412,1,8,0,false
4.1.0,getMinSeqIdForTopic,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java,BookkeeperPersistenceManager,9,3,1,2,0,2,3,0,196,1,5,1,true
4.2.0,process,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java,FileSystemUpgrade,5,2,0,0,0,0,0,1,216,2,5,1,false
4.2.0,getLedgerKey,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,LedgerHandle,3,1,0,0,0,1,1,0,412,3,32,0,false
4.2.0,safeRun,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,LedgerHandle,4,1,1,0,0,0,0,20,412,3,32,0,false
4.2.0,getBkEnsembleSize,hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java,ServerConfiguration,3,1,0,0,0,1,3,0,412,3,15,0,false
4.2.0,moveLedgerIndexFile,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java,LedgerCacheImpl,4,1,1,0,0,0,2,5,384,2,15,0,false
4.2.0,suspendProcessing,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,BookieServer,3,1,0,0,0,0,0,1,412,3,29,0,false
4.0.0,main,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java,BookieClient,31,3,9,1,0,1,1,11,4,2,6,1,false
4.0.0,getClient,hedwig-client/src/main/java/org/apache/hedwig/client/netty/ResponseHandler.java,ResponseHandler,3,1,0,0,0,1,2,0,4,1,4,0,false
4.0.0,doGcEntryLogs,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java,EntryLogger$GarbageCollectorThread,32,8,3,2,2,0,1,1,4,2,8,7,false
4.2.0,updateSubscriptionData,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java,AbstractSubscriptionManager,1,1,0,0,0,0,2,0,412,2,17,0,false
4.1.0,close,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java,FileInfo,6,3,1,0,0,0,2,0,196,1,8,0,true
4.2.0,close,hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java,ZkMetadataManagerFactory$ZkSubscriptionDataManagerImpl,2,1,0,0,0,0,0,0,191,1,6,0,false
4.2.0,asyncProcessLedgersInSingleNode,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java,AbstractZkLedgerManager,20,1,0,0,0,0,2,2,420,3,12,1,false
4.1.0,initialValue,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/LocalDBPersistenceManager.java,LocalDBPersistenceManager,9,2,0,0,1,2,0,0,196,1,4,0,false
4.1.0,getSubscriberId,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$StopDeliveryRequest$Builder,3,1,0,0,0,1,0,1,196,1,2,0,true
4.2.0,getConsumeStats,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerBean.java,PubSubServerBean,3,1,0,0,0,1,0,2,366,1,1,2,false
4.2.0,isInitialized,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java,DataFormats$UnderreplicatedLedgerFormat$Builder,3,1,0,0,0,1,0,0,205,2,6,0,false
4.2.0,getLf,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java,FileInfo,3,1,0,0,0,1,1,0,412,1,11,0,false
4.2.0,buildPartial,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$CloseSubscriptionRequest$Builder,12,3,6,0,0,1,5,1,4,2,14,0,false
4.2.0,getState,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java,DataFormats$LedgerMetadataFormat$Builder,3,1,0,0,0,1,0,0,205,2,6,0,false
4.1.0,mergeUnsubscribeRequest,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$PubSubRequest$Builder,10,3,3,0,0,1,1,5,196,1,2,2,true
4.1.0,setMessageBound,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/LocalDBPersistenceManager.java,LocalDBPersistenceManager,2,1,0,0,0,0,0,0,196,1,4,0,false
4.2.0,getDefaultInstanceForType,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$UnsubscribeRequest$Builder,3,1,0,0,0,1,0,1,412,2,16,1,false
4.1.0,internalGetResult,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$RegionSpecificSeqId$Builder,3,1,0,0,0,1,0,0,196,1,2,0,true
4.2.0,instantiateZookeeperClient,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java,PubSubServer,17,3,2,7,0,0,1,3,412,3,17,2,false
4.1.0,createHandle,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,Bookie,3,1,0,0,0,1,2,1,196,3,33,0,false
4.2.0,getAvailableBookies,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java,Auditor,3,1,0,0,0,1,1,0,4,1,3,0,false
4.1.0,loadConfFile,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,BookieServer,14,3,0,3,1,0,1,0,196,2,19,1,true
4.2.0,newBuilderForType,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$HubInfoData,4,1,1,0,0,1,0,1,4,2,14,1,false
4.2.0,writeReplace,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$LedgerRanges,3,1,0,0,0,1,0,0,412,2,16,0,false
4.2.0,channelDisconnected,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,PerChannelBookieClient,8,1,1,1,0,0,0,1,412,3,25,0,false
4.2.0,clearType,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java,DataFormats$LedgerRereplicationLayoutFormat$Builder,6,1,2,0,0,1,0,2,205,2,6,1,false
4.2.0,printUsage,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,BookieServer,4,1,1,1,0,0,1,0,412,3,29,0,false
4.2.0,mergeFrom,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$HubInfoData$Builder,33,6,6,0,0,2,4,0,4,2,14,1,false
4.1.0,makeObjectName,bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanRegistry.java,BKMBeanRegistry,15,3,3,3,1,2,0,2,0,1,1,1,true
4.2.0,initFields,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$UnsubscribeRequest,3,1,1,0,0,0,3,0,412,2,16,0,false
4.2.0,getDefaultInstance,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$HubLoadData,3,1,0,0,0,1,2,0,4,2,14,0,false
4.2.0,hasSubscribeResponse,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$ResponseBody$Builder,3,2,0,0,0,1,1,0,4,2,14,0,false
4.0.0,isConnected,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,FIFODeliveryManager$ActiveSubscriberState,3,1,0,0,0,1,2,0,4,2,3,0,false
4.2.0,toBuilder,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$SubscriptionOptions,3,1,0,0,0,1,0,1,216,2,15,0,false
4.0.0,transientErrorOnSend,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,FIFODeliveryManager$ActiveSubscriberState,3,1,0,0,0,0,0,1,4,2,3,0,false
4.2.0,runCmd,hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigConsole.java,HedwigConsole$UnsubCmd,17,3,2,0,1,2,0,2,216,2,8,1,false
4.2.0,clear,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$SubscriptionEventResponse$Builder,6,1,2,0,0,1,0,0,4,2,14,0,false
4.2.0,getStartDeliveryRequest,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$PubSubRequest$Builder,8,2,0,0,0,2,2,0,412,2,16,0,false
4.1.0,performRequest,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java,ReadAheadCache$DeliveredUntil,19,5,5,2,0,1,0,1,196,1,5,2,true
4.1.0,hasSubscription,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java,HedwigSubscriber,3,1,0,0,0,1,1,2,196,1,7,0,true
4.2.0,clearEntries,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$Map$Builder,11,2,2,0,0,1,0,0,4,2,14,1,false
4.0.0,setEntryId,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java,PendingAddOp,3,1,1,0,0,0,1,0,4,2,3,0,false
4.2.0,sendNextRead,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java,PendingReadOp$LedgerEntryRequest,24,5,4,1,1,3,4,2,4,3,12,3,false
4.2.0,getActiveSubscriber,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/AbstractSubscribeResponseHandler.java,AbstractSubscribeResponseHandler,3,1,0,0,0,1,7,0,42,1,2,0,false
4.2.0,consumeToBound,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java,BookkeeperPersistenceManager,7,3,1,0,0,1,0,3,412,3,16,0,false
4.2.0,describeTopic,hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigConsole.java,HedwigConsole$DescribeCmd,13,2,4,2,0,1,1,8,216,2,8,3,false
4.2.0,internalGetFieldAccessorTable,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$CloseSubscriptionRequest$Builder,3,1,0,0,0,1,0,0,4,2,14,0,false
4.0.0,hashCode,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,PerChannelBookieClient$CompletionKey,3,1,0,1,0,1,0,0,4,3,8,0,false
4.2.0,mergeFrom,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java,DataFormats$CookieFormat$Builder,17,6,0,0,0,2,3,13,205,2,6,1,false
4.1.0,newInstance,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java,ReadAheadCache$TreeSetLongFactory,3,1,0,0,0,1,0,0,196,1,5,0,true
4.2.0,getNumSuccessOps,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BKStats.java,BKStats$OpStatData,3,1,0,0,0,1,0,0,480,1,1,0,false
4.2.0,getLedgerPasswd,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java,BookKeeperAdmin,3,1,0,0,0,1,1,0,484,3,22,0,false
4.0.0,initializeNetty,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java,PubSubServer,13,3,4,0,0,0,1,1,4,2,5,0,false
4.0.0,operationFinished,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java,HedwigSubscriber,3,1,0,0,0,0,0,8,4,1,3,0,false
4.1.0,runCmd,hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigConsole.java,HedwigConsole$ExitCmd,7,1,0,0,0,1,0,2,0,1,1,1,true
4.1.0,garbageCollectLedgers,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java,FlatLedgerManager,17,4,2,4,1,0,0,3,204,2,2,1,true
4.1.0,getClient,hedwig-client/src/main/java/org/apache/hedwig/client/netty/ResponseHandler.java,ResponseHandler,3,1,0,0,0,1,1,0,196,1,5,0,true
4.2.0,doSubUnsub,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java,HedwigSubscriber,42,7,8,2,1,1,3,24,412,2,16,4,false
4.2.0,shutdown,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,Bookie$SyncThread,7,2,1,0,0,0,1,0,412,3,50,0,false
4.1.0,run,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeReconnectCallback.java,SubscribeReconnectCallback$SubscribeReconnectRetryTask,5,2,0,1,0,0,0,0,196,1,4,0,false
4.2.0,shutdown,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/OrderedSafeExecutor.java,OrderedSafeExecutor,5,2,1,0,0,0,2,0,412,2,3,0,false
4.2.0,getJMXBean,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerStorage.java,LedgerStorage,1,1,0,0,0,0,1,0,328,1,1,0,false
4.2.0,safeRun,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java,BookieWatcher,3,1,0,0,0,0,0,16,412,2,9,0,false
4.1.0,getSslFactory,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigClientImpl.java,HedwigClientImpl,3,1,0,0,0,1,1,0,226,1,1,0,true
4.1.0,connected,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java,BookKeeper$ZKConnectCallback,1,1,0,0,0,0,2,0,0,3,6,0,true
4.2.0,getUnsubscribeRequestOrBuilder,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$PubSubRequestOrBuilder,1,1,0,0,0,0,0,0,4,2,14,0,false
4.2.0,clearForceAttach,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$SubscribeRequest$Builder,6,1,2,0,0,1,0,0,412,2,16,0,false
