release,method,path,className,loc,wmc,assignmentsQty,mathOperationsQty,qtyTryCatch,qtyReturn,fanin,fanout,age,nAuth,nr,nSmell,buggy
4.0.0,getBookiePort,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java,ServerConfiguration,3,1,0,0,0,1,4,0,18,2,3,0,false
4.0.0,getAdditionalBookies,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java,BookieWatcher,22,5,2,0,0,2,2,1,4,1,3,0,false
4.0.0,notifyUnsubcribe,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java,AbstractSubscriptionManager,3,2,0,0,0,0,2,0,4,2,3,0,false
4.0.0,getLedgerId,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringUtils.java,StringUtils,11,2,2,1,1,1,1,0,4,2,2,0,false
4.0.0,postReleaseCleanup,hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java,AbstractTopicManager,1,1,0,0,0,0,1,0,4,2,3,0,false
4.0.0,getPageLimit,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java,ServerConfiguration,3,1,0,0,0,1,1,0,18,2,3,0,false
4.0.0,exceptionCaught,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,PerChannelBookieClient,11,4,1,1,0,2,0,0,4,3,8,1,false
4.0.0,getJournalDir,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java,ServerConfiguration,7,2,1,0,0,2,1,1,18,2,3,0,false
4.0.0,getNewBookie,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java,BookKeeperAdmin,9,2,1,0,0,1,1,1,40,2,5,0,false
4.0.0,isClosed,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java,LedgerMetadata,3,2,0,0,0,1,7,0,4,3,6,0,false
4.0.0,getLedgerId,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java,LedgerDescriptor,3,1,0,0,0,1,1,0,4,2,4,0,false
4.0.0,operationFailed,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java,HedwigSubscriber,3,1,0,0,0,0,0,0,4,1,3,0,false
4.0.0,connectIfNeededAndDoOp,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,PerChannelBookieClient,21,6,3,0,0,0,2,1,4,3,8,0,false
4.0.0,operationComplete,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java,BookieClient,7,2,0,0,0,1,0,7,4,2,6,0,false
4.0.0,getAvailableBookies,bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java,BookKeeperTools,29,2,1,0,0,0,1,1,4,2,5,2,false
4.0.0,errorOutOutstandingEntries,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,PerChannelBookieClient,8,3,0,0,0,0,1,2,4,3,8,0,false
4.0.0,waitZero,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,Bookie$CounterCallback,5,2,0,0,0,0,1,0,4,3,13,0,false
4.0.0,isClean,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java,LedgerEntryPage,3,1,0,0,0,1,4,0,4,2,2,0,false
4.0.0,getAdditionalBookie,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java,BookieWatcher,3,1,0,0,0,1,1,1,4,1,3,0,false
4.0.0,asyncRecoverBookieData,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java,BookKeeperAdmin,13,1,0,0,0,0,1,0,40,2,5,2,false
4.0.0,run,hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java,AbstractTopicManager$GetOwnerOp,3,1,0,0,0,0,0,1,4,2,3,0,false
4.0.0,setBookieRecoveryDigestType,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java,ClientConfiguration,4,1,0,0,0,1,0,0,18,2,3,0,false
4.0.0,shutdown,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java,EntryLogger,5,1,1,0,0,0,1,1,4,2,8,0,false
4.0.0,hasSubscription,hedwig-client/src/main/java/org/apache/hedwig/client/api/Subscriber.java,Subscriber,1,1,0,0,0,0,0,0,4,1,1,0,false
4.0.0,logErrorAndReattemptRead,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java,PendingReadOp,7,1,2,2,0,1,1,3,4,2,3,3,false
4.0.0,createComplete,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java,BookKeeper,6,1,1,0,0,0,0,3,4,2,8,3,false
4.0.0,readComplete,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java,BookKeeperAdmin,24,2,3,1,0,1,0,15,40,2,5,5,false
4.0.0,readEntry,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,PerChannelBookieClient,24,1,4,2,0,0,1,4,4,3,8,6,false
4.0.0,getLastScanErrorTime,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,FIFODeliveryManager$ActiveSubscriberState,3,1,0,0,0,1,1,0,4,2,3,0,false
4.0.0,block,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SyncCounter.java,SyncCounter,9,3,1,0,0,0,8,0,4,1,1,0,false
4.0.0,setLh,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SyncCounter.java,SyncCounter,3,1,1,0,0,0,2,0,4,1,1,0,false
4.0.0,hashCode,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java,LedgerEntryPage,3,1,0,0,0,1,0,2,4,2,2,0,false
4.0.0,getOutstandingRequests,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java,NIOServerFactory$Cnxn$CnxnStats,3,1,0,0,0,1,1,0,4,3,7,0,false
4.0.0,getOpCode,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java,BookieProtocol$PacketHeader,3,1,0,0,0,1,2,0,4,2,3,0,false
4.0.0,doAsyncGetLedgersInSingleNode,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java,AbstractZkLedgerManager,29,1,0,0,0,0,1,0,8,1,1,2,false
4.0.0,processResult,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java,BookKeeperAdmin,8,2,0,0,0,1,0,16,40,2,5,2,false
4.0.0,main,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java,LocalBookKeeper,13,3,1,0,0,0,0,8,4,3,5,0,false
4.0.0,startDelivery,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java,HedwigSubscriber,19,3,3,3,0,0,1,1,4,1,3,2,false
4.0.0,verifyDigestAndReturnLastConfirmed,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DigestManager.java,DigestManager,8,1,3,0,0,1,2,2,4,2,4,1,false
4.0.0,toString,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java,LedgerEntryPage,9,2,1,0,0,1,0,2,4,2,2,0,false
4.0.0,getJournalDirName,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java,ServerConfiguration,3,1,0,0,0,1,2,0,18,2,3,0,false
4.0.0,getLedgerId,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,Bookie$NoLedgerException,3,1,0,0,0,1,0,0,4,3,13,0,false
4.0.0,readComplete,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,LedgerHandle,9,1,1,0,0,0,0,3,4,2,11,0,false
4.0.0,setJournalDirName,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java,ServerConfiguration,4,1,0,0,0,1,2,0,18,2,3,0,false
4.0.0,getEnsembles,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java,LedgerMetadata,3,1,0,0,0,1,6,0,4,3,6,0,false
4.0.0,doPublish,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigPublisher.java,HedwigPublisher,21,4,6,1,0,0,2,3,4,2,4,2,false
4.0.0,verifyDigest,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DigestManager.java,DigestManager,3,1,0,0,0,0,1,1,4,2,4,0,false
4.0.0,processPacket,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,BookieServer,92,13,19,12,2,0,0,3,4,3,10,28,false
4.0.0,main,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,Bookie,17,2,6,2,0,0,0,8,4,3,13,4,false
4.0.0,readComplete,bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java,BookKeeperTools,22,2,3,1,0,1,0,15,4,2,5,5,false
4.0.0,asyncProcessLedgersInSingleNode,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java,AbstractZkLedgerManager,22,1,0,0,0,0,0,1,8,1,1,1,false
4.0.0,loadConf,hedwig-client/src/main/java/org/apache/hedwig/conf/AbstractConfiguration.java,AbstractConfiguration,4,1,1,0,0,0,2,0,4,2,2,0,false
4.0.0,process,bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java,BookKeeperTools,5,2,0,1,0,0,0,0,4,2,5,0,false
4.0.0,fenceLedger,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,Bookie,6,1,1,0,0,0,0,2,4,3,13,0,false
4.0.0,subUnsub,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java,HedwigSubscriber,29,10,3,2,1,0,2,1,4,1,3,0,false
4.0.0,testAndClearSomethingWritten,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java,EntryLogger,8,1,1,0,1,1,1,0,4,2,8,0,false
4.0.0,getValueAndReset,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DigestManager.java,DigestManager,1,1,0,0,0,0,3,0,4,2,4,0,false
4.0.0,instantiateSubscriptionManager,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java,PubSubServer,8,2,0,0,0,2,1,1,4,2,5,0,false
4.0.0,openLedgerNoRecovery,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java,BookKeeper,8,2,1,0,0,1,0,9,4,2,8,0,false
4.0.0,messageConsumed,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeResponseHandler.java,SubscribeResponseHandler,18,9,3,3,0,0,0,3,4,3,5,3,false
4.0.0,usage,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Main.java,Main,3,1,0,0,0,0,1,0,4,2,2,0,false
4.0.0,permanentErrorOnSend,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,FIFODeliveryManager$ActiveSubscriberState,3,1,0,0,0,0,0,1,4,2,3,0,false
4.0.0,getLastLogMark,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,Bookie,3,1,0,0,0,1,0,0,4,3,13,0,false
4.0.0,dec,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SyncCounter.java,SyncCounter,4,1,0,0,0,0,6,0,4,1,1,0,false
4.0.0,publish,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigPublisher.java,HedwigPublisher,31,8,3,2,1,0,0,1,4,2,4,1,false
4.0.0,equals,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,PerChannelBookieClient$CompletionKey,7,5,1,0,0,2,0,0,4,3,8,0,false
4.0.0,getMessageHandler,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeResponseHandler.java,SubscribeResponseHandler,3,1,0,0,0,1,1,0,4,3,5,0,false
4.0.0,operationFinished,hedwig-client/src/main/java/org/apache/hedwig/util/CallbackUtils.java,CallbackUtils,3,1,0,0,0,0,0,18,4,2,3,0,false
4.0.0,safeRun,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,LedgerHandle,22,2,2,1,0,0,0,19,4,2,11,2,false
4.0.0,setMessageHandler,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeResponseHandler.java,SubscribeResponseHandler,13,7,1,2,0,0,0,1,4,3,5,2,false
4.0.0,getEntry,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,Bookie$NoEntryException,3,1,0,0,0,1,0,0,4,3,13,0,false
4.0.0,processResult,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java,AbstractZkLedgerManager,11,3,0,1,0,1,0,7,8,1,1,2,false
4.0.0,updateSubscriptionState,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java,AbstractSubscriptionManager,1,1,0,0,0,0,1,0,4,2,3,0,false
4.0.0,safeRun,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,PerChannelBookieClient,12,3,0,1,0,0,0,19,4,3,8,0,false
4.0.0,getDefaultServerHedwigSocketAddress,hedwig-client/src/main/java/org/apache/hedwig/client/conf/ClientConfiguration.java,ClientConfiguration,4,2,1,0,0,1,2,0,4,1,2,0,false
4.0.0,asyncSubscribe,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java,HedwigSubscriber,7,2,0,1,0,1,1,2,4,1,3,0,false
4.0.0,setClean,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java,LedgerEntryPage,3,2,1,0,0,0,1,0,4,2,2,0,false
4.0.0,run,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,BookieServer,9,2,0,0,1,0,0,20,4,3,10,0,false
4.0.0,exceptionCaught,hedwig-client/src/main/java/org/apache/hedwig/client/netty/ResponseHandler.java,ResponseHandler,4,1,0,0,0,0,0,0,4,1,4,1,false
4.0.0,setZkServers,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java,ServerConfiguration,4,1,0,0,0,1,2,0,18,2,3,0,false
4.0.0,update,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DigestManager.java,DigestManager,3,1,0,0,0,0,1,1,4,2,4,0,false
4.0.0,getBookieRecoveryPasswd,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java,ClientConfiguration,3,1,0,0,0,1,1,0,18,2,3,0,false
4.0.0,shutdown,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,BookieServer,8,2,1,0,0,1,2,2,4,3,10,0,false
4.0.0,write,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java,BufferedChannel,24,5,7,3,0,1,3,0,4,2,3,0,false
4.0.0,getTimeoutThreadRunInterval,hedwig-client/src/main/java/org/apache/hedwig/client/conf/ClientConfiguration.java,ClientConfiguration,3,1,0,0,0,1,1,0,4,1,2,0,false
4.0.0,enqueueWithoutFailure,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,FIFODeliveryManager,5,2,0,1,0,0,4,0,4,2,3,0,false
4.0.0,asyncReadLastConfirmed,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,LedgerHandle,3,1,0,0,0,0,1,0,4,2,11,0,false
4.0.0,setRC,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,LedgerHandle$LastConfirmedCtx,3,1,1,0,0,0,2,0,4,2,11,0,false
4.0.0,setSequence,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SyncCounter.java,SyncCounter,3,1,1,0,0,0,1,0,4,1,1,0,false
4.0.0,getAvailableBookies,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java,BookKeeperAdmin,29,2,1,0,0,0,1,1,40,2,5,2,false
4.0.0,initiateWithoutRecovery,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java,LedgerOpenOp,4,1,1,0,0,0,1,1,4,2,8,0,false
4.0.0,main,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java,PubSubServer,25,5,4,3,2,0,0,5,4,2,5,0,false
4.0.0,setCode,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java,BKException,3,1,1,0,0,0,0,0,4,2,3,0,false
4.0.0,setServerTcpNoDelay,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java,ServerConfiguration,4,1,0,0,0,1,0,0,18,2,3,0,false
4.0.0,createLedger,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java,BookKeeper,3,1,0,0,0,1,0,1,4,2,8,0,false
4.0.0,readEntryComplete,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java,BookkeeperInternalCallbacks$ReadEntryCallback,1,1,0,0,0,0,3,0,4,2,2,0,false
4.0.0,asyncGetLedgersInSingleNode,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java,AbstractZkLedgerManager,16,1,0,0,0,0,2,0,8,1,1,2,false
4.0.0,setClientTcpNoDelay,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java,ClientConfiguration,4,1,0,0,0,1,0,0,18,2,3,0,false
4.0.0,asyncOpenLedgerNoRecovery,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java,BookKeeper,3,1,0,0,0,0,1,2,4,2,8,0,false
4.0.0,getDeathWatchInterval,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java,ServerConfiguration,3,1,0,0,0,1,1,0,18,2,3,0,false
4.0.0,getEnsemble,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java,LedgerMetadata,3,1,0,1,0,1,2,0,4,3,6,1,false
4.0.0,writeComplete,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,BookieServer,13,2,2,1,0,0,0,3,4,3,10,5,false
4.0.0,cmpMasterKey,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java,LedgerDescriptor,3,1,0,0,0,1,2,0,4,2,4,0,false
4.0.0,putHandle,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,Bookie,5,1,0,0,0,0,7,1,4,3,13,0,false
4.0.0,getOpenFileLimit,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java,ServerConfiguration,3,1,0,0,0,1,1,0,18,2,3,0,false
4.0.0,getMaximumMessageSize,hedwig-client/src/main/java/org/apache/hedwig/client/conf/ClientConfiguration.java,ClientConfiguration,3,1,0,1,0,1,0,0,4,1,2,0,false
4.0.0,run,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java,AbstractSubscriptionManager$SubscribeOp,51,6,7,3,0,4,0,6,4,2,3,2,false
4.0.0,readBookiesBlocking,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java,BookieWatcher,20,2,2,0,0,0,1,1,4,1,3,4,false
4.0.0,asyncCreateLedger,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java,BookKeeper,3,1,0,0,0,0,1,2,4,2,8,0,false
4.0.0,setZkTimeout,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java,ServerConfiguration,4,1,0,0,0,1,0,0,18,2,3,0,false
4.0.0,writeComplete,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java,BookkeeperInternalCallbacks$WriteCallback,1,1,0,0,0,0,4,0,4,2,2,0,false
4.0.0,getVersion,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java,BookieProtocol$PacketHeader,3,1,0,0,0,1,1,0,4,2,3,0,false
4.0.0,close,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java,NIOServerFactory$Cnxn,40,8,2,1,5,1,2,0,4,3,7,5,false
4.0.0,disableRecv,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java,NIOServerFactory$Cnxn,3,1,0,0,0,0,0,0,4,3,7,0,false
4.0.0,write,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java,FileInfo,20,4,5,3,1,1,1,0,4,2,4,0,false
4.0.0,readEntryComplete,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java,LedgerRecoveryOp,33,9,11,2,1,2,0,4,4,2,5,2,false
4.0.0,getSubscribeResponseHandler,hedwig-client/src/main/java/org/apache/hedwig/client/netty/ResponseHandler.java,ResponseHandler,3,1,0,0,0,1,0,0,4,1,4,0,false
4.0.0,getChannelForHost,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigPublisher.java,HedwigPublisher,3,1,0,0,0,1,0,0,4,2,4,0,false
4.0.0,position,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java,BufferedChannel,3,1,0,0,0,1,2,0,4,2,3,0,false
4.0.0,handleRequest,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStartDeliveryHandler.java,ProxyStartDeliveryHandler,39,4,4,0,1,2,0,3,4,1,3,1,false
4.0.0,operationFinished,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/MessageConsumeCallback.java,MessageConsumeCallback,6,1,3,0,0,0,0,7,4,1,3,3,false
4.0.0,getMaximumServerRedirects,hedwig-client/src/main/java/org/apache/hedwig/client/conf/ClientConfiguration.java,ClientConfiguration,3,1,0,0,0,1,2,0,4,1,2,0,false
4.0.0,validate,hedwig-client/src/main/java/org/apache/hedwig/client/conf/ClientConfiguration.java,ClientConfiguration,5,3,0,0,0,0,0,2,4,1,2,1,false
4.0.0,doConsume,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java,HedwigSubscriber,22,2,4,1,0,0,2,1,4,1,3,1,false
4.0.0,operationComplete,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java,AbstractZkLedgerManager,9,2,2,0,0,0,0,0,8,1,1,1,false
4.0.0,getMessage,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java,BKException,38,17,0,0,0,17,5,0,4,2,3,1,false
4.0.0,unsetSuccessAndSendWriteRequest,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java,PendingAddOp,20,6,2,2,0,2,1,2,4,2,3,1,false
4.0.0,getLocalAddress,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,BookieServer,8,2,0,0,1,2,0,2,4,3,10,1,false
4.0.0,getId,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,LedgerHandle,3,1,0,0,0,1,4,0,4,2,11,0,false
4.0.0,recoverComplete,bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java,BookKeeperTools,8,1,2,1,0,0,0,0,4,2,5,0,false
4.0.0,operationFailed,hedwig-client/src/main/java/org/apache/hedwig/util/CallbackUtils.java,CallbackUtils,3,1,0,0,0,0,0,1,4,2,3,0,false
4.0.0,wait,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java,BookieClient$Counter,5,2,0,0,0,0,1,0,4,2,6,0,false
4.0.0,toString,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java,NIOServerFactory$Cnxn$CnxnStats,8,2,2,0,0,1,0,3,4,3,7,1,false
4.0.0,getPacketsReceived,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java,NIOServerFactory$Cnxn$CnxnStats,3,1,0,0,0,1,1,0,4,3,7,0,false
4.0.0,handleSubscribeMessage,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeResponseHandler.java,SubscribeResponseHandler,14,5,2,2,0,0,0,1,4,3,5,2,false
4.0.0,getSubscribeReconnectRetryWaitTime,hedwig-client/src/main/java/org/apache/hedwig/client/conf/ClientConfiguration.java,ClientConfiguration,3,1,0,0,0,1,0,0,4,1,2,0,false
4.0.0,chooseThread,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/OrderedSafeExecutor.java,OrderedSafeExecutor,6,2,0,0,0,2,1,1,4,1,1,0,false
4.0.0,setLedgerDirNames,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java,ServerConfiguration,7,2,0,0,0,2,2,0,18,2,3,0,false
4.0.0,buildResponse,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,BookieServer,9,1,1,0,0,1,2,2,4,3,10,4,false
4.0.0,dec,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java,BookieClient$Counter,4,1,0,0,0,0,1,0,4,2,6,0,false
4.0.0,getLedger,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,Bookie$NoEntryException,3,1,0,0,0,1,0,0,4,3,13,0,false
4.0.0,getMessage,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java,BookieException,10,3,0,0,0,3,0,0,4,2,2,0,false
4.0.0,process,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java,BookieWatcher,3,1,0,0,0,0,0,1,4,1,3,0,false
4.0.0,instantiate,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DigestManager.java,DigestManager,10,3,0,1,0,2,1,2,4,2,4,0,false
4.0.0,getLedgerDirNames,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java,ServerConfiguration,7,2,1,0,0,2,2,0,18,2,3,1,false
4.0.0,close,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java,LedgerDescriptor,2,1,0,0,0,0,1,0,4,2,4,0,false
4.0.0,grabCleanPage,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java,LedgerCache,52,12,6,2,0,2,2,10,4,2,6,18,false
4.0.0,update,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java,MacDigestManager,3,1,0,0,0,0,0,0,4,2,3,0,false
4.0.0,run,hedwig-client/src/main/java/org/apache/hedwig/util/FileUtils.java,FileUtils$DirDeleterThred,7,2,0,0,0,0,0,1,4,1,1,0,false
4.0.0,setThrottleValue,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java,ClientConfiguration,4,1,0,0,0,1,0,0,18,2,3,0,false
4.0.0,getEntryOffset,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java,LedgerCache,20,3,4,3,1,1,1,6,4,2,6,0,false
4.0.0,readEntry,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,Bookie,12,2,1,1,1,1,1,3,4,3,13,0,false
4.0.0,recoverLedgerFragment,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java,BookKeeperAdmin,25,7,7,1,0,1,1,7,40,2,5,3,false
4.0.0,getPageSize,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java,ServerConfiguration,3,1,0,0,0,1,1,0,18,2,3,0,false
4.0.0,deleteSubscriptionState,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java,AbstractSubscriptionManager,1,1,0,0,0,0,1,0,4,2,3,0,false
