release,method,path,className,loc,wmc,assignmentsQty,mathOperationsQty,qtyTryCatch,qtyReturn,fanin,fanout,age,nAuth,nr,nSmell,buggy
0.9.6,isNew,openjpa-kernel/src/main/java/org/apache/openjpa/meta/ProxySetupStateManager.java,ProxySetupStateManager,3,1,0,0,0,0,0,1,185,1,4,0,false
0.9.6,setIgnoreChanges,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/QueryImpl.java,QueryImpl,4,1,0,0,0,1,0,3,185,2,8,0,false
0.9.0,iterator,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/Extent.java,Extent,1,1,0,0,0,0,4,0,45,1,3,0,false
0.9.6,validateMapping,openjpa-kernel/src/main/java/org/apache/openjpa/meta/ClassMetaData.java,ClassMetaData,2,1,0,0,0,0,1,3,185,4,21,0,false
0.9.0,setPropertyKey,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/FormatPreservingProperties.java,FormatPreservingProperties$PropertyLine,3,1,1,0,0,0,1,0,0,1,8,0,false
0.9.6,fetchCharField,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/EmbedFieldStrategy.java,EmbedFieldStrategy$NullEmbeddedStateManager,3,1,0,0,0,1,0,0,168,3,7,0,false
0.9.6,setByte,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/DynamicStorage.java,DynamicStorage,1,1,0,0,0,0,0,0,185,1,4,0,false
0.9.6,detachCollection,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachManager.java,DetachManager$InstanceDetachFieldManager,10,7,2,0,0,1,1,2,185,1,11,1,false
0.9.6,orderBy,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Extension.java,Extension,3,1,0,0,0,0,0,1,168,1,6,0,false
0.9.6,pushBack,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/AbstractResult.java,AbstractResult,3,1,1,0,0,0,2,0,168,1,4,0,false
0.9.6,equals,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/ConfigurationImpl.java,ConfigurationImpl,9,6,3,0,0,4,0,2,94,4,25,1,false
0.9.0,retrieve,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/BrokerImpl.java,BrokerImpl,28,11,2,0,1,2,1,16,45,3,11,7,false
0.9.6,buildSchema,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/MappingTool.java,MappingTool,19,7,8,0,0,2,1,7,168,2,9,0,false
0.9.6,isNew,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DelegatingBroker.java,DelegatingBroker,8,2,0,0,1,1,1,2,185,2,8,1,false
0.9.6,rollback,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/EDeletedState.java,EDeletedState,3,1,0,0,0,1,0,0,185,1,4,0,false
0.9.0,close,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/SelectResultObjectProvider.java,SelectResultObjectProvider,6,2,1,0,0,0,1,1,37,2,2,0,false
0.9.6,fetchField,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/OpenJPAStateManager.java,OpenJPAStateManager,1,1,0,0,0,0,6,0,185,2,9,0,false
0.9.0,isMappingMode,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/XMLPersistenceMetaDataParser.java,XMLPersistenceMetaDataParser,3,2,0,0,0,1,4,0,45,2,6,0,false
0.9.0,syncVersion,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StoreManager.java,StoreManager,1,1,0,0,0,0,1,0,45,3,8,0,false
0.9.6,getBackingMember,openjpa-kernel/src/main/java/org/apache/openjpa/meta/FieldMetaData.java,FieldMetaData,3,1,0,0,0,1,10,1,185,2,15,0,false
0.9.0,addIndex,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/Table.java,Table,13,4,5,0,0,1,2,2,37,1,2,3,false
0.9.6,isDirty,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNonTransDeletedState.java,PNonTransDeletedState,3,1,0,0,0,1,0,0,185,1,4,0,false
0.9.6,containsInternal,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/AbstractResult.java,AbstractResult,1,1,0,0,0,0,3,0,168,1,4,0,false
0.9.0,groupBy,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/IndexOf.java,IndexOf,3,1,0,0,0,0,0,1,37,2,4,0,false
0.9.6,setMetaData,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Concat.java,Concat,3,1,1,0,0,0,0,0,168,1,5,0,false
0.9.0,append,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/LogicalUnion.java,LogicalUnion$UnionSelect,3,1,0,0,0,0,0,1,37,2,4,0,false
0.9.0,updateByte,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/DelegatingResultSet.java,DelegatingResultSet,3,1,0,0,0,0,0,0,0,1,4,0,false
0.9.6,setNumber,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/EmbedFieldStrategy.java,EmbedFieldStrategy$EmbeddedRow,3,1,0,0,0,0,0,0,168,3,7,0,false
0.9.0,getDouble,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/DelegatingCallableStatement.java,DelegatingCallableStatement,3,1,0,0,0,0,0,0,0,1,6,0,false
0.9.0,getComments,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/QueryResultMapping.java,QueryResultMapping,3,2,0,0,0,1,0,0,37,1,2,0,false
0.9.6,addAll,openjpa-kernel/src/main/java/org/apache/openjpa/meta/AbstractCFMetaDataFactory.java,AbstractCFMetaDataFactory$Serializer,1,1,0,0,0,0,2,0,185,2,6,0,false
0.9.0,sqrt,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/InMemoryExpressionFactory.java,InMemoryExpressionFactory,3,1,0,0,0,1,0,0,45,3,6,0,false
0.9.6,isTransactional,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PDeletedState.java,PDeletedState,3,1,0,0,0,1,0,0,185,1,6,0,false
0.9.0,iterator,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/jpql/JPQLExpressionBuilder.java,JPQLExpressionBuilder$JPQLNode,3,1,0,0,0,1,2,0,45,2,8,1,false
0.9.0,endDataRequest,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/MergedResult.java,MergedResult,3,2,1,0,0,0,0,1,37,2,3,0,false
0.9.6,setLoginTimeout,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/SimpleDriverDataSource.java,SimpleDriverDataSource,2,1,0,0,0,0,0,0,168,1,4,0,false
0.9.6,forPackage,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/Localizer.java,Localizer,3,1,0,0,0,1,1,1,94,3,13,0,false
0.9.0,setConnectionPassword,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfiguration.java,OpenJPAConfiguration,1,1,0,0,0,0,1,0,45,3,8,0,false
0.9.6,matches,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DataCacheScheduler.java,DataCacheScheduler$Schedule,8,1,2,0,0,1,1,1,185,1,7,3,false
0.9.6,setSerialized,openjpa-kernel/src/main/java/org/apache/openjpa/meta/ValueMetaDataImpl.java,ValueMetaDataImpl,3,1,1,0,0,0,0,0,185,2,6,0,false
0.9.6,providedObjectField,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/StateManager.java,StateManager,1,1,0,0,0,0,0,0,185,1,4,0,false
0.9.6,beforeConfigurationConstruct,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/conf/JDBCProductDerivation.java,JDBCProductDerivation,7,2,0,0,0,2,0,1,168,3,7,0,false
0.9.6,initializeMapping,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ClassMapping.java,ClassMapping,8,2,2,0,0,0,0,1,168,2,3,0,false
0.9.0,outer,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/LogicalUnion.java,LogicalUnion$UnionSelect,3,1,0,0,0,1,0,1,37,2,4,0,false
0.9.0,getRootClasses,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DelegatingFetchConfiguration.java,DelegatingFetchConfiguration,8,2,0,0,1,1,0,1,45,3,7,1,false
0.9.0,insertAlias,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SelectImpl.java,SelectImpl$Selects,5,2,0,1,0,0,1,0,37,2,6,0,false
0.9.6,suspend,openjpa-kernel/src/main/java/org/apache/openjpa/ee/WASManagedRuntime.java,WASManagedRuntime$WASTransaction,3,1,0,0,0,0,0,1,33,3,5,0,false
0.9.6,customLoad,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ClassMapping.java,ClassMapping,3,1,0,0,0,1,0,1,168,2,3,1,false
0.9.6,dump,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/jpql/JPQLExpressionBuilder.java,JPQLExpressionBuilder$JPQLNode,3,1,0,0,0,0,1,1,185,3,17,0,false
0.9.0,getResultSet,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/DelegatingPreparedStatement.java,DelegatingPreparedStatement,6,2,2,0,0,1,2,2,0,1,6,1,false
0.9.0,setOrphanedKeyAction,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfigurationImpl.java,OpenJPAConfigurationImpl,4,1,0,0,0,0,0,1,45,3,13,0,false
0.9.0,getRemoteCommitProvider,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfigurationImpl.java,OpenJPAConfigurationImpl,3,1,0,0,0,1,0,0,45,3,13,0,false
0.9.0,removeLifecycleListener,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/EntityManagerImpl.java,EntityManagerImpl,3,1,0,0,0,0,0,0,45,2,7,0,false
0.9.6,getDecimalDigits,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/Column.java,Column,3,1,0,0,0,1,10,0,168,1,2,0,false
0.9.0,serializeIndex,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/XMLSchemaSerializer.java,XMLSchemaSerializer,9,5,2,0,0,0,1,2,37,1,2,0,false
0.9.6,equals,openjpa-kernel/src/main/java/org/apache/openjpa/meta/FieldMetaData.java,FieldMetaData,5,3,0,0,0,3,1,2,185,2,15,0,false
0.9.6,endSystemElement,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/XMLPersistenceMetaDataParser.java,XMLPersistenceMetaDataParser,23,10,1,0,0,0,0,9,185,3,12,0,false
0.9.0,getAutoClearConstant,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfiguration.java,OpenJPAConfiguration,1,1,0,0,0,0,1,0,45,3,8,0,false
0.9.0,isDefaultValue,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/SingleFieldManager.java,SingleFieldManager,3,4,0,0,0,1,1,0,45,2,4,0,false
0.9.0,createEntityManagerFactory,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/PersistenceProviderImpl.java,PersistenceProviderImpl,10,3,1,0,1,2,2,14,45,2,7,1,false
0.9.6,isEmpty,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/Joins.java,Joins,1,1,0,0,0,0,9,0,168,1,3,0,false
0.9.0,primaryKeyOperation,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SelectImpl.java,SelectImpl,26,14,15,1,0,3,3,11,37,2,6,0,false
0.9.6,setDouble,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/RowImpl.java,RowImpl,3,1,0,0,0,0,0,1,168,1,2,0,false
0.9.0,isSerialized,openjpa-kernel/src/main/java/org/apache/openjpa/meta/FieldMetaData.java,FieldMetaData,3,1,0,0,0,1,2,1,45,3,10,0,false
0.9.6,appendSelectRange,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/MySQLDictionary.java,MySQLDictionary,5,2,0,1,0,0,0,2,168,1,2,2,false
0.9.6,setFirstDayOfWeek,openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyGregorianCalendar.java,ProxyGregorianCalendar,6,2,0,0,0,0,0,1,185,1,4,0,false
0.9.6,getFieldIndex,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/HandlerFieldStrategy.java,HandlerFieldStrategy,3,1,0,0,0,1,0,1,168,2,5,0,false
0.9.0,providedBooleanField,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StateManagerImpl.java,StateManagerImpl,3,1,0,0,0,0,0,0,45,3,13,0,false
0.9.0,getResultMappingName,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryImpl.java,QueryImpl,4,1,0,0,0,1,0,1,45,2,8,0,false
0.9.6,setListingIndex,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/QueryResultMapping.java,QueryResultMapping,3,1,1,0,0,0,0,0,168,1,3,0,false
0.9.6,acceptVisit,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/IsNotEmptyExpression.java,IsNotEmptyExpression,5,1,0,0,0,0,0,0,168,1,4,0,false
0.9.6,buildWhere,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/SelectConstructor.java,SelectConstructor,8,3,2,0,0,2,1,1,168,2,12,2,false
0.9.6,detachAll,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachManager.java,DetachManager,24,10,9,0,1,2,2,4,185,1,11,2,false
0.9.0,getExceptions,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/PreparedStatementManagerImpl.java,PreparedStatementManagerImpl,3,1,0,0,0,1,0,0,37,1,3,0,false
0.9.0,addExtension,openjpa-kernel/src/main/java/org/apache/openjpa/meta/Extensions.java,Extensions,4,2,1,0,0,0,1,1,45,1,4,0,false
0.9.6,getType,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/CodeGenerator.java,CodeGenerator,3,1,0,0,0,1,0,0,185,1,7,0,false
0.9.0,fetchGroupOverlapsWith,openjpa-kernel/src/main/java/org/apache/openjpa/meta/FieldMetaData.java,FieldMetaData,6,6,2,0,0,3,1,1,45,3,10,1,false
0.9.6,syncVersion,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StateManagerImpl.java,StateManagerImpl,3,1,0,0,0,1,3,2,185,4,27,1,false
0.9.6,getConnectionFactoryProperties,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/SimpleDriverDataSource.java,SimpleDriverDataSource,3,1,0,0,0,1,0,0,168,1,4,0,false
0.9.6,fetchLong,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StateManagerImpl.java,StateManagerImpl,6,2,2,0,0,2,0,6,185,4,27,2,false
0.9.6,setStrategy,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ClassMapping.java,ClassMapping,14,4,3,0,1,0,0,0,168,2,3,1,false
0.9.0,getEnvClassLoader,openjpa-kernel/src/main/java/org/apache/openjpa/meta/ClassMetaData.java,ClassMetaData,3,1,0,0,0,1,12,0,45,3,8,0,false
0.9.0,getRepository,openjpa-kernel/src/main/java/org/apache/openjpa/meta/PersistenceAwareClass.java,PersistenceAwareClass,3,1,0,0,0,1,0,0,2,1,1,0,false
0.9.0,cancelAll,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/JDBCStoreManager.java,JDBCStoreManager,14,4,2,0,1,2,0,0,37,3,9,0,false
0.9.0,fetchBoolean,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachedValueStateManager.java,DetachedValueStateManager,3,1,0,0,0,0,0,0,45,2,5,0,false
0.9.0,getDefinedFieldsInListingOrder,openjpa-kernel/src/main/java/org/apache/openjpa/meta/ClassMetaData.java,ClassMetaData,14,5,8,1,0,1,2,5,45,3,8,0,false
0.9.6,getArgs,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Extension.java,Extension,5,3,0,0,0,3,1,2,168,1,6,0,false
0.9.0,getIgnoreErrors,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/MappingTool.java,MappingTool,3,1,0,0,0,1,1,0,37,3,6,0,false
0.9.0,enhanceToData,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DataCachePCDataGenerator.java,DataCachePCDataGenerator,16,1,3,0,0,0,2,0,45,1,3,15,false
0.9.6,endId,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/XMLPersistenceMetaDataParser.java,XMLPersistenceMetaDataParser,3,1,0,0,0,0,1,1,185,3,12,0,false
0.9.0,newExtension,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/InMemoryExpressionFactory.java,InMemoryExpressionFactory,3,1,0,0,0,1,0,0,45,3,6,0,false
0.9.0,appendInfo,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/DelegatingDataSource.java,DelegatingDataSource,3,2,0,0,0,0,2,1,0,1,5,0,false
0.9.6,appendTo,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/NotEqualExpression.java,NotEqualExpression,34,14,8,0,0,0,0,4,168,1,3,13,false
0.9.0,setUseClassCriteria,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ValueMapping.java,ValueMapping,1,1,0,0,0,0,2,0,37,2,2,0,false
0.9.0,getSocket,openjpa-kernel/src/main/java/org/apache/openjpa/event/TCPRemoteCommitProvider.java,TCPRemoteCommitProvider$HostAddress,3,1,0,0,0,1,1,0,45,2,7,0,false
0.9.6,handlerMapStrategy,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/MappingRepository.java,MappingRepository,3,1,0,0,0,1,1,0,168,2,9,0,false
0.9.0,joinCount,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SelectImpl.java,SelectImpl$SelectJoins,4,2,0,0,0,2,0,0,37,2,6,0,false
0.9.0,getEISProductVersion,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/BrokerImpl.java,BrokerImpl$JCAHelper,3,1,0,0,0,1,0,0,45,3,11,0,false
0.9.6,getImports,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/ApplicationIdTool.java,ApplicationIdTool,14,6,5,0,0,1,1,3,185,1,7,2,false
0.9.0,getOperation,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ExpressionStoreQuery.java,ExpressionStoreQuery$AbstractExpressionExecutor,3,1,0,0,0,1,0,1,45,2,6,1,false
0.9.6,delete,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/SingleFieldManager.java,SingleFieldManager,5,7,1,0,0,1,3,5,185,2,12,0,false
0.9.0,getSourceMode,openjpa-kernel/src/main/java/org/apache/openjpa/meta/ClassMetaData.java,ClassMetaData,3,1,0,0,0,1,6,0,45,3,8,0,false
0.9.6,getBigDecimalInternal,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/AbstractResult.java,AbstractResult,6,3,1,0,0,3,2,2,168,1,4,0,false
0.9.0,getTimeInternal,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/AbstractResult.java,AbstractResult,3,1,0,0,0,1,2,2,37,2,3,0,false
0.9.0,reset,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/AbstractPCResultObjectProvider.java,AbstractPCResultObjectProvider,3,1,0,0,0,0,0,0,45,2,5,0,false
0.9.6,next,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/Generator.java,Generator,1,1,0,0,0,0,0,0,185,3,6,0,false
0.9.6,setTargetField,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/Column.java,Column,4,3,2,0,0,0,3,0,168,1,2,0,false
0.9.6,initialize,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Math.java,Math,5,1,2,0,0,1,0,0,168,1,5,0,false
0.9.6,makeReadOnly,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/AbstractBrokerFactory.java,AbstractBrokerFactory,32,7,8,0,1,2,3,17,185,1,7,8,false
0.9.6,setOrphanedKeyAction,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfiguration.java,OpenJPAConfiguration,1,1,0,0,0,0,0,0,185,2,13,0,false
0.9.6,loadProjection,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/PrimitiveFieldStrategy.java,PrimitiveFieldStrategy,3,1,0,0,0,1,0,0,168,2,4,0,false
0.9.0,toSelect,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/LogicalUnion.java,LogicalUnion,3,1,0,0,0,1,1,1,37,2,4,0,false
0.9.0,contains,openjpa-kernel/src/main/java/org/apache/openjpa/util/AbstractLRSProxyCollection.java,AbstractLRSProxyCollection,7,6,0,0,0,5,2,3,45,1,4,2,false
0.9.0,flushSecondaryRow,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/RowManagerImpl.java,RowManagerImpl,12,5,3,0,0,1,0,0,37,1,2,1,false
0.9.0,setMaxSize,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/ConcurrentReferenceHashMap.java,ConcurrentReferenceHashMap,4,3,1,0,0,0,0,1,0,1,5,0,false
0.9.0,addPersistenceAware,openjpa-kernel/src/main/java/org/apache/openjpa/meta/MetaDataRepository.java,MetaDataRepository,10,4,1,0,0,3,0,2,45,3,8,0,false
0.9.6,absolute,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryImpl.java,QueryImpl$PackingResultObjectProvider,3,1,0,0,0,1,0,0,185,3,15,0,false
0.9.0,getLocalizer,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/AbstractExpressionBuilder.java,AbstractExpressionBuilder,1,1,0,0,0,0,1,0,45,2,7,0,false
0.9.0,requiresFetch,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/FetchConfigurationImpl.java,FetchConfigurationImpl,9,7,2,0,0,5,0,4,45,3,9,0,false
0.9.0,setValueSequenceName,openjpa-kernel/src/main/java/org/apache/openjpa/meta/FieldMetaData.java,FieldMetaData,5,2,2,0,0,0,4,1,45,3,10,0,false
0.9.0,afterCreateStatement,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/JDBCListener.java,JDBCListener,1,1,0,0,0,0,1,0,0,1,4,0,false
0.9.6,getResultSetInfo,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/EntityManagerImpl.java,EntityManagerImpl,3,1,0,0,0,1,0,1,185,2,10,0,false
0.9.6,getDouble,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/AbstractResult.java,AbstractResult,3,1,0,0,0,1,0,2,168,1,4,0,false
0.9.6,getObjectIdClass,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/OpenJPAEntityManager.java,OpenJPAEntityManager,1,1,0,0,0,0,0,0,185,2,6,0,false
0.9.6,toString,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/Select.java,Select,1,1,0,0,0,0,0,0,168,1,5,0,false
0.9.6,getDiscriminatorStrategy,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/MappingDefaultsImpl.java,MappingDefaultsImpl,3,1,0,0,0,1,0,0,168,3,4,0,false
0.9.0,newParameter,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/InMemoryExpressionFactory.java,InMemoryExpressionFactory,3,1,0,0,0,1,0,0,45,3,6,0,false
0.9.6,getIgnoreErrors,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/SchemaTool.java,SchemaTool,3,1,0,0,0,1,0,0,168,1,4,0,false
0.9.0,parseSequenceGenerator,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/AnnotationPersistenceMetaDataParser.java,AnnotationPersistenceMetaDataParser,34,9,14,0,0,1,4,18,45,3,11,3,false
0.9.0,hasConcretePCSuperclass,openjpa-kernel/src/main/java/org/apache/openjpa/meta/ClassMetaData.java,ClassMetaData,5,3,0,0,0,3,3,2,45,3,8,1,false
0.9.0,setMaxRows,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/DelegatingStatement.java,DelegatingStatement,3,1,0,0,0,0,0,0,0,1,5,0,false
0.9.0,setCascadePersist,openjpa-kernel/src/main/java/org/apache/openjpa/meta/FieldMetaData.java,FieldMetaData,3,1,0,0,0,0,0,1,45,3,10,0,false
0.9.6,mapDiscriminatorValue,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/ValueMapDiscriminatorStrategy.java,ValueMapDiscriminatorStrategy,8,4,3,0,0,1,1,1,168,1,3,2,false
0.9.0,getOperation,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/QueryCacheStoreQuery.java,QueryCacheStoreQuery$QueryCacheExecutor,3,1,0,0,0,1,0,1,45,2,7,0,false
0.9.0,select,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/InValueDiscriminatorStrategy.java,InValueDiscriminatorStrategy,5,2,0,0,0,2,0,1,37,2,2,0,false
0.9.6,getFlag,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/Column.java,Column,3,2,0,0,0,1,4,0,168,1,2,0,false
0.9.0,outerJoin,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SelectImpl.java,SelectImpl$SelectJoins,3,1,0,0,0,1,1,2,37,2,6,0,false
0.9.0,executeUpdate,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/AbstractStoreQuery.java,AbstractStoreQuery$AbstractExecutor,3,1,0,0,0,1,1,0,45,2,4,1,false
0.9.6,getMetaDataFactory,openjpa-kernel/src/main/java/org/apache/openjpa/meta/MetaDataRepository.java,MetaDataRepository,3,1,0,0,0,1,33,0,185,4,24,0,false
0.9.6,isSelected,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/LogicalUnion.java,LogicalUnion$UnionSelect,3,1,0,0,0,1,0,1,168,2,7,0,false
0.9.6,getUseSchemaName,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ReverseMappingTool.java,ReverseMappingTool,3,1,0,0,0,1,1,0,168,1,3,0,false
0.9.0,endConfiguration,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/AbstractDataCache.java,AbstractDataCache,3,2,0,0,0,0,0,1,45,2,5,0,false
0.9.0,getForeignKeyWhere,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/PrimaryRow.java,PrimaryRow,3,2,0,0,0,1,0,0,37,1,2,0,false
0.9.6,removeField,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/FetchConfigurationImpl.java,FetchConfigurationImpl,10,2,0,0,1,1,0,2,185,2,11,1,false
0.9.0,previousIndex,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/CopyOnWriteArrayList.java,CopyOnWriteArrayList$COWIterator,3,1,0,1,0,1,0,0,0,1,5,0,false
0.9.0,containsInternal,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/MappedQueryResultObjectProvider.java,MappedQueryResultObjectProvider$MappingResult,3,1,0,0,0,1,0,1,37,2,2,0,false
0.9.0,customDelete,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/Discriminator.java,Discriminator,3,1,0,0,0,0,0,1,37,2,2,1,false
0.9.6,setBigDecimal,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/RowImpl.java,RowImpl,3,1,0,0,0,0,0,1,168,1,2,0,false
0.9.6,setSourceMode,openjpa-kernel/src/main/java/org/apache/openjpa/meta/QueryMetaData.java,QueryMetaData,3,1,1,0,0,0,2,0,185,2,5,0,false
0.9.6,setTable,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/TableJDBCSeq.java,TableJDBCSeq,3,1,1,0,0,0,3,0,168,2,6,0,false
0.9.6,isTransactional,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PCleanState.java,PCleanState,3,1,0,0,0,1,0,0,185,1,4,0,false
