release,method,path,className,loc,wmc,assignmentsQty,mathOperationsQty,qtyTryCatch,qtyReturn,fanin,fanout,age,nAuth,nr,nSmell,buggy
4.2.0,mergeResponseBody,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$PubSubResponse$Builder,16,5,3,0,0,1,1,4,412,2,16,0,false
4.0.0,parseConfig,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java,LedgerMetadata,45,10,15,4,1,1,2,2,4,3,6,0,false
4.1.0,clone,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$SubscribeRequest$Builder,3,1,0,0,0,1,0,2,196,1,2,0,true
4.2.1,getZkTopicsPrefix,hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java,ServerConfiguration,3,1,0,0,0,1,2,1,482,2,18,0,false
4.2.1,deliver,hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigConsole.java,HedwigConsole$ConsoleMessageHandler,4,1,0,1,0,0,0,0,286,2,10,0,false
4.1.0,processResult,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java,AbstractZkLedgerManager,11,3,0,1,0,1,0,4,204,3,5,0,true
4.1.0,getSerializedSize,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$LedgerRanges,11,3,5,0,0,2,1,1,196,1,2,0,true
4.2.0,getHostname,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$HubInfoData,14,3,4,0,0,2,3,0,4,2,14,0,false
4.2.1,readTopicPersistenceInfo,hedwig-server/src/main/java/org/apache/hedwig/server/meta/MsMetadataManagerFactory.java,MsMetadataManagerFactory$MsTopicPersistenceManagerImpl,22,1,0,0,0,0,0,0,137,1,1,0,false
4.1.0,toBuilder,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$MessageSeqId,3,1,0,0,0,1,0,1,196,1,2,0,true
4.2.1,registerTopicSubscriber,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/SessionImpl.java,SessionImpl,3,1,0,0,0,0,0,1,1,1,1,0,false
4.2.0,getBookieIdBytes,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java,DataFormats$LockDataFormat,11,2,3,0,0,2,2,0,205,2,6,0,false
4.2.0,getDefaultInstanceForType,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$ConsumeRequest$Builder,3,1,0,0,0,1,0,1,412,2,16,0,false
4.2.0,run,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java,NIOServerFactory,38,10,6,1,1,0,0,4,412,2,13,0,false
4.1.0,getDefaultInstanceForType,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$PubSubResponse$Builder,3,1,0,0,0,1,0,1,196,1,2,0,true
4.1.0,getDefaultInstanceForType,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$MessageSeqId$Builder,3,1,0,0,0,1,0,1,196,1,2,0,true
4.1.0,exceptionCaught,hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java,UmbrellaHandler,13,5,2,0,0,0,0,0,196,1,3,0,false
4.2.0,checkTimeoutRequestsOnSubscriptionChannels,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleHChannelManager.java,SimpleHChannelManager,14,4,1,0,1,1,0,0,113,1,3,0,false
4.2.0,run,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java,Journal,67,13,17,2,1,0,0,2,328,3,8,0,false
4.2.0,choose,hedwig-server/src/main/java/org/apache/hedwig/server/topics/MMTopicManager.java,MMTopicManager$MMGetOwnerOp,18,1,0,0,0,0,2,0,165,1,1,0,false
4.2.1,safeProcessResult,hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkTopicManager.java,ZkTopicManager,38,5,4,4,1,4,0,10,482,2,7,0,false
4.2.0,clearSubscriberId,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$StartDeliveryRequest$Builder,6,1,2,0,0,1,0,2,412,2,16,0,false
4.1.0,clone,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$MessageSeqId$Builder,3,1,0,0,0,1,0,2,196,1,2,0,true
4.2.0,doElection,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AuditorElector.java,AuditorElector,32,6,7,2,1,0,3,9,4,2,5,0,false
4.2.0,getReadStats,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerBean.java,BookieServerBean,3,1,0,0,0,1,0,2,480,1,1,0,false
4.1.0,mergeMsgId,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$ConsumeRequest$Builder,10,3,3,0,0,1,1,5,196,1,2,0,true
4.2.1,grabCleanPage,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java,LedgerCacheImpl,60,14,8,2,0,2,1,1,454,2,18,0,false
4.1.0,writeHeader,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java,FileInfo,10,1,1,0,0,0,1,0,196,1,8,0,true
4.2.0,operationFinished,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java,ReadAheadCache$PersistCallback,7,1,3,0,0,0,0,7,412,2,12,0,false
4.2.0,getTableNameForTopic,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/LocalDBPersistenceManager.java,LocalDBPersistenceManager,7,1,3,1,0,1,4,0,412,2,7,0,true
4.2.0,newBuilderForType,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$SubscriptionData,4,1,1,0,0,1,0,1,4,2,14,0,false
4.2.0,complete,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java,PendingReadOp$LedgerEntryRequest,18,3,3,1,1,3,1,1,4,3,12,0,false
4.1.0,getSerializedSize,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$LedgerRange,14,4,6,0,0,2,1,4,196,1,2,0,true
4.1.0,readTopic,hedwig-server/src/main/java/org/apache/hedwig/admin/console/ReadTopic.java,ReadTopic,19,4,1,3,1,0,1,1,0,1,1,0,true
4.2.0,getDefaultInstanceForType,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java,DataFormats$UnderreplicatedLedgerFormat$Builder,3,1,0,0,0,1,0,1,205,2,6,0,false
4.2.0,mergeConsumeRequest,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$PubSubRequest$Builder,16,5,3,0,0,1,1,4,412,2,16,0,false
4.2.0,build,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java,DataFormats$LedgerMetadataFormat$Builder,7,2,1,0,0,1,2,2,205,2,6,0,false
4.2.1,getLinkMultArgLength,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/HardLink.java,HardLink$HardLinkCGUnix,9,3,4,2,0,1,0,1,466,1,2,0,false
4.2.0,isInitialized,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$SubscriptionState$Builder,9,3,0,0,0,3,0,3,412,2,16,0,false
4.1.0,unregisterJMX,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java,PubSubServer,23,7,2,0,2,0,1,1,196,1,8,0,true
4.2.0,maybeSendSpeculativeRead,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java,PendingReadOp$LedgerEntryRequest,14,3,2,0,0,3,1,4,4,3,12,0,false
4.2.1,processTopicLedgerRanges,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java,BookkeeperPersistenceManager$AcquireOp,34,7,9,3,0,2,4,5,482,1,17,0,false
4.2.1,runInternal,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java,BookkeeperPersistenceManager$ConsumeUntilOp,22,5,4,0,0,2,0,5,286,1,15,0,false
4.2.0,getStatusMsgBytes,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$PubSubResponse,11,2,3,0,0,2,2,0,412,2,16,0,false
4.1.0,addMessageToCache,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java,ReadAheadCache,15,3,3,1,0,0,1,1,196,1,5,0,true
4.2.1,runCmd,hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigConsole.java,HedwigConsole$RmsubCmd,30,7,10,4,1,3,0,2,286,2,10,0,false
4.1.0,asyncGetLedgersInSingleNode,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java,AbstractZkLedgerManager,16,1,0,0,0,0,2,0,204,3,5,0,true
4.1.0,getDescriptorForType,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$Message$Builder,3,1,0,0,0,1,0,1,196,1,2,0,true
4.1.0,getDefaultInstanceForType,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$LedgerRange$Builder,3,1,0,0,0,1,0,1,196,1,2,0,true
4.0.0,asyncAddEntry,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,LedgerHandle,39,7,0,2,2,1,2,0,4,2,11,0,false
4.2.1,getBookieAddress,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,Bookie,3,1,0,0,0,1,1,1,482,2,52,0,false
4.2.1,merge,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/Value.java,Value,11,3,0,0,0,1,0,0,74,1,1,0,false
4.2.0,writeTo,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$LedgerRange,10,5,0,0,0,0,0,1,412,2,16,0,false
4.0.0,handleSubscribeResponse,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeResponseHandler.java,SubscribeResponseHandler,31,7,5,4,0,0,0,6,4,3,5,0,false
4.2.0,clearPassword,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java,DataFormats$LedgerMetadataFormat$Builder,6,1,2,0,0,1,0,2,205,2,6,0,false
4.1.0,getRangesList,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$LedgerRanges$Builder,3,1,0,0,0,1,0,0,196,1,2,0,true
4.2.0,build,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$RegionSpecificSeqId$Builder,7,2,1,0,0,1,3,2,412,2,16,0,false
4.0.0,runBookies,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java,LocalBookKeeper,12,2,5,3,0,0,1,2,4,3,5,0,false
4.2.1,rollback,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java,FileSystemUpgrade,39,6,4,0,3,0,1,7,286,1,6,0,false
4.2.1,writeToZooKeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java,Cookie,21,4,5,1,1,0,1,2,468,1,5,0,false
4.2.1,auditingBookies,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java,Auditor,6,2,3,0,0,0,2,2,74,1,5,0,false
4.2.0,createOwnerInfo,hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java,ZkMetadataManagerFactory$ZkTopicOwnershipManagerImpl,21,1,1,0,0,0,1,1,191,1,6,0,true
4.1.0,messageReceived,hedwig-client/src/main/java/org/apache/hedwig/client/netty/ResponseHandler.java,ResponseHandler,33,10,2,3,0,2,0,4,196,1,5,0,true
4.2.1,getReadStats,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerBean.java,BookieServerBean,3,1,0,0,0,1,0,0,550,2,3,0,false
4.2.0,getLedgerToRereplicate,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkLedgerUnderreplicationManager.java,ZkLedgerUnderreplicationManager,29,5,3,0,1,1,0,3,157,3,12,0,true
4.1.0,buildParsed,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$SubscribeRequest$Builder,6,2,0,0,0,1,2,2,196,1,2,0,true
4.1.0,mergeMsgId,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$SubscriptionState$Builder,10,3,3,0,0,1,1,5,196,1,2,0,true
4.2.0,clearMessageFilter,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$SubscriptionOptions$Builder,6,1,2,0,0,1,0,2,216,2,15,0,false
4.2.0,getChannelForLogId,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java,EntryLogger,18,3,5,0,0,3,2,1,412,3,26,0,true
4.1.0,buildParsed,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$Message$Builder,6,2,0,0,0,1,2,2,196,1,2,0,true
4.2.0,clone,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$SubscriptionPreferences$Builder,3,1,0,0,0,1,0,3,4,2,14,0,false
4.0.0,listJournalIds,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,Bookie,22,5,5,0,0,1,3,1,4,3,13,0,false
4.2.0,runCmd,hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigConsole.java,HedwigConsole$RedoCmd,24,5,2,1,0,4,0,3,216,2,8,0,true
4.1.0,clone,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$ConsumeRequest$Builder,3,1,0,0,0,1,0,2,196,1,2,0,true
4.2.0,getSerializedSize,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$SubscriptionState,14,6,6,0,0,2,1,0,412,2,16,0,false
4.2.1,logErrorAndFinishOperation,hedwig-server/src/main/java/org/apache/hedwig/server/meta/MsMetadataManagerFactory.java,MsMetadataManagerFactory,13,3,3,0,0,0,0,1,137,1,1,0,false
4.2.0,isInitialized,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$MessageSeqId$Builder,8,3,1,0,0,2,0,3,412,2,16,0,false
4.1.0,run,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java,GarbageCollectorThread,34,8,5,2,2,0,0,4,96,3,6,0,true
4.2.0,clear,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$SubscriptionOptions$Builder,23,2,14,0,0,1,0,1,216,2,15,0,false
4.2.0,initFields,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$PubSubRequest,16,1,13,0,0,0,3,7,412,2,16,0,false
4.1.0,mergeFrom,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$RegionSpecificSeqId$Builder,11,4,0,0,0,2,3,7,196,1,2,0,true
4.2.0,getDescriptorForType,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java,DataFormats$LedgerMetadataFormat$Segment$Builder,3,1,0,0,0,1,0,1,205,2,6,0,false
4.2.0,finalize,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/LocalDBPersistenceManager.java,LocalDBPersistenceManager,20,5,2,0,1,0,0,0,412,2,7,0,true
4.1.0,toBuilder,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$ConsumeRequest,3,1,0,0,0,1,0,1,196,1,2,0,true
4.1.0,toBuilder,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$StopDeliveryRequest,3,1,0,0,0,1,0,1,196,1,2,0,true
4.2.0,submitElectionTask,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AuditorElector.java,AuditorElector,44,1,1,0,0,0,3,1,4,2,5,0,true
4.2.1,updateSubscriptionStates,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java,AbstractSubscriptionManager,18,4,3,0,0,0,2,2,482,1,18,0,false
4.2.1,readOwnerInfo,hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java,ZkMetadataManagerFactory$ZkTopicOwnershipManagerImpl,27,1,1,0,0,0,0,1,447,2,8,0,false
4.1.0,clearRegion,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$RegionSpecificSeqId$Builder,5,1,2,0,0,1,0,2,196,1,2,0,true
4.1.0,getValueAndReset,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/CRC32DigestManager.java,CRC32DigestManager,7,1,2,0,0,1,0,0,196,1,2,0,false
4.2.0,mergeFrom,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$PubSubResponse$Builder,91,16,20,0,0,2,4,14,412,2,16,0,false
4.1.0,clone,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$StopDeliveryRequest$Builder,3,1,0,0,0,1,0,2,196,1,2,0,true
4.1.0,checkEnvironment,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,Bookie,69,16,7,1,4,1,1,9,196,3,33,0,true
4.2.0,toString,hedwig-server/src/main/java/org/apache/hedwig/admin/HedwigAdmin.java,HedwigAdmin$HubStats,5,1,1,0,0,1,0,1,4,2,6,0,true
4.2.1,readTopic,hedwig-server/src/main/java/org/apache/hedwig/admin/console/ReadTopic.java,ReadTopic,19,4,1,3,1,0,1,1,286,1,4,0,false
4.1.0,getTopicLedgers,hedwig-server/src/main/java/org/apache/hedwig/admin/HedwigAdmin.java,HedwigAdmin,41,8,11,3,2,4,2,2,0,2,2,0,true
4.0.0,getActiveLedgers,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java,LedgerCache,22,10,1,2,0,0,2,0,4,2,6,0,false
4.1.0,publish,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigPublisher.java,HedwigPublisher,31,8,3,2,1,0,0,6,196,1,5,0,true
4.1.0,updateMessageBound,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java,AbstractSubscriptionManager,22,5,4,0,0,1,2,0,196,1,7,0,true
4.1.0,clearStopDeliveryRequest,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$PubSubRequest$Builder,5,1,2,0,0,1,0,1,196,1,2,0,true
4.2.1,resolveConflict,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java,LedgerMetadata,28,17,7,0,0,6,2,1,482,2,22,0,false
4.2.0,clear,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$PublishRequest$Builder,11,2,2,0,0,1,0,1,412,2,16,0,false
4.2.0,assignDescriptors,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol,58,1,55,0,0,1,0,3,412,2,16,0,false
4.2.0,registerJMX,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java,ReadAheadCache,10,2,2,0,1,0,1,1,412,2,12,0,false
4.2.1,addComplete,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,LedgerHandle$SyncAddCallback,6,1,2,0,0,0,0,0,482,1,33,0,false
4.1.0,closeComplete,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,LedgerHandle$NoopCloseCallback,5,2,0,1,0,0,0,0,196,3,20,0,true
4.2.0,clear,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$LedgerRanges$Builder,11,2,2,0,0,1,0,0,412,2,16,0,false
4.0.0,handleRedirectResponse,hedwig-client/src/main/java/org/apache/hedwig/client/netty/ResponseHandler.java,ResponseHandler,43,15,9,5,0,2,3,4,4,1,4,0,false
4.2.1,writeComplete,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieRequestHandler.java,BookieRequestHandler,14,3,2,1,0,0,0,1,42,1,1,0,false
4.2.0,run,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,Bookie$SyncThread,55,11,3,0,4,0,0,7,412,3,50,0,true
4.1.0,operationComplete,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java,AbstractZkLedgerManager,10,2,3,0,0,0,0,0,204,3,5,0,true
4.1.0,mergePublishRequest,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$PubSubRequest$Builder,10,3,3,0,0,1,1,5,196,1,2,0,true
4.2.0,clearOptions,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$SubscriptionPreferences$Builder,11,2,2,0,0,1,0,1,4,2,14,0,false
4.2.1,readROBookiesBlocking,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java,BookieWatcher$ReadOnlyBookieWatcher,20,2,2,0,0,0,1,1,74,2,5,0,false
4.2.0,clone,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$UnsubscribeRequest$Builder,3,1,0,0,0,1,0,3,412,2,16,0,false
4.1.0,isInitialized,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$PubSubResponse,9,6,0,0,0,5,1,3,196,1,2,0,true
4.1.0,writeTo,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$PubSubResponse,25,8,0,0,0,0,0,17,196,1,2,0,true
4.2.1,registerSubscriberIdToTopic,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/SessionImpl.java,SessionImpl$Subscriptions,9,3,1,1,0,0,2,0,1,1,1,0,false
4.0.0,run,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java,AbstractSubscriptionManager$ConsumeOp,21,5,2,1,0,2,0,4,4,2,3,0,false
4.2.1,asyncRecoverBookieData,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java,BookKeeperAdmin,13,1,0,0,0,0,1,0,554,1,24,0,false
4.2.0,build,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$StartDeliveryRequest$Builder,7,2,1,0,0,1,1,2,412,2,16,0,false
4.2.1,buildPubSubRequest,hedwig-client/src/main/java/org/apache/hedwig/client/netty/NetUtils.java,NetUtils,32,8,3,1,0,1,0,15,292,1,4,0,false
4.1.0,getAvailableBookies,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java,BookKeeperAdmin,29,2,1,0,0,0,1,1,268,2,9,0,true
4.2.1,run,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java,Auditor,19,4,1,0,1,0,0,79,74,1,5,0,false
4.1.0,createComplete,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java,BookKeeper$SyncCreateCallback,6,1,1,0,0,0,0,0,196,3,14,0,true
4.2.0,buildResponse,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,BookieServer,9,1,1,0,0,1,2,2,412,3,29,0,true
4.2.1,scanMessagesInternal,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/LocalDBPersistenceManager.java,LocalDBPersistenceManager,84,14,14,2,3,8,2,9,482,1,8,0,false
4.0.0,isSpecialZnode,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java,AbstractZkLedgerManager,6,3,0,0,0,2,1,0,8,1,1,0,false
4.2.0,generateCookie,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java,Cookie,14,2,7,1,0,1,2,2,398,2,4,0,true
4.1.0,writeToZooKeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java,Cookie,21,4,5,1,1,0,1,2,91,1,1,0,true
4.2.0,markLedgerUnderreplicated,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkLedgerUnderreplicationManager.java,ZkLedgerUnderreplicationManager,47,10,5,0,3,1,0,8,157,3,12,0,true
4.2.0,getDescriptorForType,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$SubscribeResponse$Builder,3,1,0,0,0,1,0,1,4,2,14,0,false
4.2.0,assignDescriptors,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java,DataFormats,14,1,11,0,0,1,0,3,205,2,6,0,false
4.2.0,run,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java,ReadAheadCache,13,3,1,0,1,1,0,1,412,2,12,0,false
4.2.0,getMaxCacheSize,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheBean.java,ReadAheadCacheBean,3,1,0,0,0,1,0,1,366,1,2,0,false
4.1.0,getLedgerPath,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java,HierarchicalLedgerManager,6,1,2,0,0,1,1,0,204,2,4,0,true
4.1.0,clearMsgId,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$Message$Builder,5,1,2,0,0,1,0,1,196,1,2,0,true
4.1.0,process,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java,PubSubServer,5,2,0,0,0,0,0,0,196,1,8,0,true
4.2.0,clear,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$ResponseBody$Builder,18,3,4,0,0,1,0,3,4,2,14,0,false
4.1.0,mergeFrom,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$Message$Builder,39,8,3,0,0,2,4,8,196,1,2,0,true
4.2.1,updateSubscriptionData,hedwig-server/src/main/java/org/apache/hedwig/server/meta/MsMetadataManagerFactory.java,MsMetadataManagerFactory$MsSubscriptionDataManagerImpl,26,1,2,0,0,0,1,2,137,1,1,0,false
4.2.1,decode,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtoEncoding.java,BookieProtoEncoding$RequestDecoder,33,7,13,0,0,5,0,7,42,1,1,0,false
4.2.0,newBuilderForType,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java,DataFormats$LedgerMetadataFormat$Segment,4,1,1,0,0,1,0,1,205,2,6,0,false
4.2.0,runZookeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java,LocalBookKeeper,18,4,4,1,1,0,1,1,412,3,11,0,true
4.2.0,setLastConsumeSeqIdImmediately,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionState.java,InMemorySubscriptionState,8,2,2,1,0,2,2,5,412,2,8,0,false
4.2.0,setMessageAndInvokeCallbacks,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheValue.java,CacheValue,13,4,2,0,0,1,1,3,412,2,4,0,false
